filename,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,period_low,entropy_low,period_high,entropy_high,area
completions_llm/completion_H_t0.5_84.v,llm,H,0.5,84,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t0.5_85.v,llm,H,0.5,85,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_86.v,llm,H,0.5,86,1,1,2,0.0001844853496203,2,0.0002674475064772,
completions_llm/completion_H_t0.5_87.v,llm,H,0.5,87,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_88.v,llm,H,0.5,88,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_89.v,llm,H,0.5,89,1,1,32,3.4657358981716517,2,9.753103757016704e-05,20.742143
completions_llm/completion_H_t0.5_9.v,llm,H,0.5,9,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_90.v,llm,H,0.5,90,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_91.v,llm,H,0.5,91,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_92.v,llm,H,0.5,92,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_93.v,llm,H,0.5,93,1,1,1,0.0,1,0.0,2.555904
completions_llm/completion_H_t0.5_94.v,llm,H,0.5,94,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_95.v,llm,H,0.5,95,1,1,1,0.0,3276,8.094372381553523,
completions_llm/completion_H_t0.5_96.v,llm,H,0.5,96,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_97.v,llm,H,0.5,97,1,1,1,0.0,16,0.002850216321537,19.169279
completions_llm/completion_H_t0.5_98.v,llm,H,0.5,98,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t0.5_99.v,llm,H,0.5,99,1,1,1,0.0,2,0.0004262589533072,2.555904
completions_llm/completion_H_t0.7_1.v,llm,H,0.7,1,1,1,2,9.753172347484865e-05,2,0.0002674475064772,19.169279
completions_llm/completion_H_t0.7_11.v,llm,H,0.7,11,1,1,2,0.2392170938165128,1,0.0,
completions_llm/completion_H_t0.7_13.v,llm,H,0.7,13,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_15.v,llm,H,0.7,15,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_17.v,llm,H,0.7,17,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_14.v,llm,H,0.5,14,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_15.v,llm,H,0.5,15,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_16.v,llm,H,0.5,16,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.5_17.v,llm,H,0.5,17,1,1,2,0.6931471802980068,1,0.0,
completions_llm/completion_H_t0.5_18.v,llm,H,0.5,18,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_0.v,llm,H,0.7,0,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_10.v,llm,H,0.7,10,1,1,1,0.0,2,0.6931471802980068,20.447231
completions_llm/completion_H_t0.7_12.v,llm,H,0.7,12,1,1,1,0.0,1,0.0,0.0
completions_llm/completion_H_t0.7_14.v,llm,H,0.7,14,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_16.v,llm,H,0.7,16,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_18.v,llm,H,0.7,18,1,1,1,0.0,17,1.1010349502781145,20.889599
completions_llm/completion_H_t0.7_19.v,llm,H,0.7,19,1,1,65535,11.090339630053643,1,0.0,28.508159
completions_llm/completion_H_t0.7_2.v,llm,H,0.7,2,1,1,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_20.v,llm,H,0.7,20,1,1,30,3.401197355467908,1,0.0,
completions_llm/completion_H_t0.7_21.v,llm,H,0.7,21,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_22.v,llm,H,0.7,22,1,1,1,0.0,1,0.0,
completions_llm/completion_H_t0.7_23.v,llm,H,0.7,23,1,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_24.v,llm,H,0.7,24,1,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_25.v,llm,H,0.7,25,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_26.v,llm,H,0.7,26,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_27.v,llm,H,0.7,27,1,1,2,9.753172347484865e-05,1,0.0,
completions_llm/completion_H_t0.7_28.v,llm,H,0.7,28,1,1,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_29.v,llm,H,0.7,29,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_3.v,llm,H,0.7,3,1,1,1,0.0,1,0.0,
completions_llm/completion_H_t0.7_30.v,llm,H,0.7,30,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t0.7_31.v,llm,H,0.7,31,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_32.v,llm,H,0.7,32,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_33.v,llm,H,0.7,33,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_34.v,llm,H,0.7,34,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_35.v,llm,H,0.7,35,1,1,2,9.753172347484865e-05,6,0.0010053861108541,11.30496
completions_llm/completion_H_t0.7_36.v,llm,H,0.7,36,1,1,2046,7.623627542339473,1,0.0,29.196287
completions_llm/completion_H_t0.7_37.v,llm,H,0.7,37,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_38.v,llm,H,0.7,38,1,1,17,0.0029517583087981,1,0.0,30.769151
completions_llm/completion_H_t0.7_39.v,llm,H,0.7,39,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_4.v,llm,H,0.7,4,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t0.7_40.v,llm,H,0.7,40,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_41.v,llm,H,0.7,41,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_42.v,llm,H,0.7,42,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_43.v,llm,H,0.7,43,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_44.v,llm,H,0.7,44,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_45.v,llm,H,0.7,45,1,1,32,3.4657358991901903,1,0.0,25.214975
completions_llm/completion_H_t0.7_46.v,llm,H,0.7,46,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_47.v,llm,H,0.7,47,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_48.v,llm,H,0.7,48,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_49.v,llm,H,0.7,49,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_5.v,llm,H,0.7,5,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_50.v,llm,H,0.7,50,1,1,1,0.0,1,0.0,
completions_llm/completion_H_t0.7_51.v,llm,H,0.7,51,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_52.v,llm,H,0.7,52,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_53.v,llm,H,0.7,53,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_54.v,llm,H,0.7,54,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_55.v,llm,H,0.7,55,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_56.v,llm,H,0.7,56,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_57.v,llm,H,0.7,57,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_58.v,llm,H,0.7,58,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_59.v,llm,H,0.7,59,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_6.v,llm,H,0.7,6,1,1,12,2.48490664527703,1,0.0,26.640383
completions_llm/completion_H_t0.7_60.v,llm,H,0.7,60,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_61.v,llm,H,0.7,61,1,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_62.v,llm,H,0.7,62,1,1,2,9.753172347484865e-05,2,0.0002674475064772,
completions_llm/completion_H_t0.7_63.v,llm,H,0.7,63,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_64.v,llm,H,0.7,64,1,1,1,0.0,1,0.0,0.0
completions_llm/completion_H_t0.7_65.v,llm,H,0.7,65,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_66.v,llm,H,0.7,66,1,1,2,0.6365129931000997,2,9.753103757016704e-05,
completions_llm/completion_H_t0.7_67.v,llm,H,0.7,67,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_68.v,llm,H,0.7,68,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_69.v,llm,H,0.7,69,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_7.v,llm,H,0.7,7,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_70.v,llm,H,0.7,70,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t0.7_71.v,llm,H,0.7,71,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_72.v,llm,H,0.7,72,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_73.v,llm,H,0.7,73,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_74.v,llm,H,0.7,74,1,1,0,0.0,0,0.0,90.734591
completions_llm/completion_H_t0.7_75.v,llm,H,0.7,75,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_76.v,llm,H,0.7,76,1,1,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_77.v,llm,H,0.7,77,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_78.v,llm,H,0.7,78,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_79.v,llm,H,0.7,79,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_8.v,llm,H,0.7,8,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_80.v,llm,H,0.7,80,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_81.v,llm,H,0.7,81,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_82.v,llm,H,0.7,82,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_83.v,llm,H,0.7,83,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_84.v,llm,H,0.7,84,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_85.v,llm,H,0.7,85,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_86.v,llm,H,0.7,86,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_87.v,llm,H,0.7,87,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_88.v,llm,H,0.7,88,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_89.v,llm,H,0.7,89,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_9.v,llm,H,0.7,9,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_90.v,llm,H,0.7,90,1,1,65535,11.09033797910485,1,0.0,21.921791
completions_llm/completion_H_t0.7_91.v,llm,H,0.7,91,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_92.v,llm,H,0.7,92,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_93.v,llm,H,0.7,93,1,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_94.v,llm,H,0.7,94,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_95.v,llm,H,0.7,95,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_96.v,llm,H,0.7,96,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_97.v,llm,H,0.7,97,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t0.7_98.v,llm,H,0.7,98,1,1,1,0.0,65535,11.09033797910485,21.774335
completions_llm/completion_H_t1.0_0.v,llm,H,1.0,0,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_1.v,llm,H,1.0,1,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_10.v,llm,H,1.0,10,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_11.v,llm,H,1.0,11,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_12.v,llm,H,1.0,12,1,1,1,0.0,1,0.0,4.816896
completions_llm/completion_H_t1.0_13.v,llm,H,1.0,13,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_14.v,llm,H,1.0,14,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_15.v,llm,H,1.0,15,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_16.v,llm,H,1.0,16,1,1,2,0.6931471802980068,2,9.753172347484865e-05,
completions_llm/completion_H_t1.0_17.v,llm,H,1.0,17,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_18.v,llm,H,1.0,18,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_19.v,llm,H,1.0,19,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_2.v,llm,H,1.0,2,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_20.v,llm,H,1.0,20,1,1,18,0.0030492668260677,33,3.465806988559511,20.791295
completions_llm/completion_H_t1.0_21.v,llm,H,1.0,21,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_22.v,llm,H,1.0,22,1,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_23.v,llm,H,1.0,23,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_24.v,llm,H,1.0,24,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_25.v,llm,H,1.0,25,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_26.v,llm,H,1.0,26,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_27.v,llm,H,1.0,27,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_28.v,llm,H,1.0,28,1,1,0,0.0,0,0.0,21.774335
completions_llm/completion_H_t1.0_29.v,llm,H,1.0,29,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_3.v,llm,H,1.0,3,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_30.v,llm,H,1.0,30,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_31.v,llm,H,1.0,31,1,1,2,9.753172347484865e-05,3,0.0004519325068396,2.555904
completions_llm/completion_H_t1.0_32.v,llm,H,1.0,32,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_33.v,llm,H,1.0,33,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_34.v,llm,H,1.0,34,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_35.v,llm,H,1.0,35,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_36.v,llm,H,1.0,36,1,1,4,0.0006364172743589,3,0.000282016270772,28.065791
completions_llm/completion_H_t1.0_37.v,llm,H,1.0,37,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_38.v,llm,H,1.0,38,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_39.v,llm,H,1.0,39,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_4.v,llm,H,1.0,4,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_40.v,llm,H,1.0,40,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_41.v,llm,H,1.0,41,1,1,2,0.0001844853496203,2,0.0001844853496203,
completions_llm/completion_H_t1.0_42.v,llm,H,1.0,42,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_43.v,llm,H,1.0,43,1,1,4,1.0988545905101406,1,0.0,41.189376
completions_llm/completion_H_t1.0_44.v,llm,H,1.0,44,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_45.v,llm,H,1.0,45,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_46.v,llm,H,1.0,46,1,1,1,0.0,32,3.4657358981716517,20.594687
completions_llm/completion_H_t1.0_47.v,llm,H,1.0,47,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_48.v,llm,H,1.0,48,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_49.v,llm,H,1.0,49,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_5.v,llm,H,1.0,5,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_50.v,llm,H,1.0,50,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_51.v,llm,H,1.0,51,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_52.v,llm,H,1.0,52,1,1,2,9.753103757016704e-05,2,9.753103757016704e-05,0.0
completions_llm/completion_H_t1.0_53.v,llm,H,1.0,53,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_54.v,llm,H,1.0,54,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_55.v,llm,H,1.0,55,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_56.v,llm,H,1.0,56,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_57.v,llm,H,1.0,57,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_58.v,llm,H,1.0,58,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_59.v,llm,H,1.0,59,1,1,2,9.753172347484865e-05,41786,10.530227109418451,28.016639
completions_llm/completion_H_t1.0_6.v,llm,H,1.0,6,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_60.v,llm,H,1.0,60,1,1,1,0.0,1,0.0,28.704767
completions_llm/completion_H_t1.0_61.v,llm,H,1.0,61,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_62.v,llm,H,1.0,62,1,1,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_63.v,llm,H,1.0,63,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_64.v,llm,H,1.0,64,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_65.v,llm,H,1.0,65,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_66.v,llm,H,1.0,66,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_67.v,llm,H,1.0,67,1,1,2,0.6931471805308411,2,0.0001844853496203,8.060928
completions_llm/completion_H_t1.0_68.v,llm,H,1.0,68,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_69.v,llm,H,1.0,69,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_7.v,llm,H,1.0,7,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_70.v,llm,H,1.0,70,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_71.v,llm,H,1.0,71,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_72.v,llm,H,1.0,72,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_73.v,llm,H,1.0,73,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_74.v,llm,H,1.0,74,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_75.v,llm,H,1.0,75,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_76.v,llm,H,1.0,76,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_77.v,llm,H,1.0,77,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_78.v,llm,H,1.0,78,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_79.v,llm,H,1.0,79,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_8.v,llm,H,1.0,8,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_80.v,llm,H,1.0,80,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_81.v,llm,H,1.0,81,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_82.v,llm,H,1.0,82,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_83.v,llm,H,1.0,83,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_84.v,llm,H,1.0,84,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_85.v,llm,H,1.0,85,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_86.v,llm,H,1.0,86,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t1.0_87.v,llm,H,1.0,87,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_88.v,llm,H,1.0,88,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_89.v,llm,H,1.0,89,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_9.v,llm,H,1.0,9,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_90.v,llm,H,1.0,90,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_91.v,llm,H,1.0,91,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t1.0_92.v,llm,H,1.0,92,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_93.v,llm,H,1.0,93,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_94.v,llm,H,1.0,94,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_95.v,llm,H,1.0,95,1,1,0,0.0,0,0.0,23.101439
completions_llm/completion_H_t1.0_96.v,llm,H,1.0,96,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_H_t1.0_97.v,llm,H,1.0,97,0,0,0,0.0,0,0.0,
completions_llm/completion_H_t1.0_98.v,llm,H,1.0,98,1,1,1,0.0,1,0.0,0.0
completions_llm/completion_H_t1.0_99.v,llm,H,1.0,99,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_0.v,llm,L,0.1,0,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_1.v,llm,L,0.1,1,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_10.v,llm,L,0.1,10,1,1,54,2.524450139653079,1,0.0,96.82944
completions_llm/completion_L_t0.1_11.v,llm,L,0.1,11,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_12.v,llm,L,0.1,12,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_13.v,llm,L,0.1,13,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_14.v,llm,L,0.1,14,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_15.v,llm,L,0.1,15,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_16.v,llm,L,0.1,16,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_17.v,llm,L,0.1,17,1,1,3,0.0004519325068396,2,9.753172347484865e-05,
completions_llm/completion_L_t0.1_18.v,llm,L,0.1,18,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_19.v,llm,L,0.1,19,1,1,8,0.0012913925576253,1,0.0,25.706495
completions_llm/completion_L_t0.1_2.v,llm,L,0.1,2,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_20.v,llm,L,0.1,20,1,1,1,0.0,8,0.0012913925576253,26.836991
completions_llm/completion_L_t0.1_21.v,llm,L,0.1,21,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_22.v,llm,L,0.1,22,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_23.v,llm,L,0.1,23,1,1,3,0.0001950633887398,3,0.693239423147442,4.472832
completions_llm/completion_L_t0.1_24.v,llm,L,0.1,24,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_25.v,llm,L,0.1,25,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_26.v,llm,L,0.1,26,1,1,1,0.0,1,0.0,
completions_llm/completion_L_t0.1_27.v,llm,L,0.1,27,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_28.v,llm,L,0.1,28,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_29.v,llm,L,0.1,29,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_3.v,llm,L,0.1,3,1,1,1,0.0,1,0.0,
completions_llm/completion_L_t0.1_30.v,llm,L,0.1,30,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_31.v,llm,L,0.1,31,1,1,8,0.0012913925576253,1,0.0,26.984447
completions_llm/completion_L_t0.1_32.v,llm,L,0.1,32,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_33.v,llm,L,0.1,33,1,1,2,0.0002674475064772,2,9.753172347484865e-05,
completions_llm/completion_L_t0.1_34.v,llm,L,0.1,34,1,1,2,0.6931471805599453,1,0.0,3.342336
completions_llm/completion_L_t0.1_35.v,llm,L,0.1,35,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_36.v,llm,L,0.1,36,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_37.v,llm,L,0.1,37,1,1,1,0.0,1,0.0,28.311551
completions_llm/completion_L_t0.1_38.v,llm,L,0.1,38,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_39.v,llm,L,0.1,39,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_4.v,llm,L,0.1,4,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_40.v,llm,L,0.1,40,1,1,2,0.0002674475064772,2,9.753172347484865e-05,
completions_llm/completion_L_t0.1_41.v,llm,L,0.1,41,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_42.v,llm,L,0.1,42,1,1,3,0.0004519325068396,2,9.753172347484865e-05,
completions_llm/completion_L_t0.1_43.v,llm,L,0.1,43,1,1,8,0.0012913925576253,1,0.0,25.706495
completions_llm/completion_L_t0.1_44.v,llm,L,0.1,44,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_45.v,llm,L,0.1,45,1,1,7,0.6940943950005889,1,0.0,16.564224
completions_llm/completion_L_t0.1_46.v,llm,L,0.1,46,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_47.v,llm,L,0.1,47,1,1,2,0.0002674475064772,2,9.753172347484865e-05,
completions_llm/completion_L_t0.1_48.v,llm,L,0.1,48,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_49.v,llm,L,0.1,49,1,1,1,0.0,3,0.6933210885146368,13.418496
completions_llm/completion_L_t0.1_5.v,llm,L,0.1,5,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_50.v,llm,L,0.1,50,1,1,1,0.0,1,0.0,71.073791
completions_llm/completion_L_t0.1_51.v,llm,L,0.1,51,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_52.v,llm,L,0.1,52,1,1,1,0.0,3,0.6933987630654561,8.257536
completions_llm/completion_L_t0.1_53.v,llm,L,0.1,53,1,1,1,0.0,1,0.0,25.559039
completions_llm/completion_L_t0.1_54.v,llm,L,0.1,54,1,1,1,0.0,7,0.6940943950005889,16.416768
completions_llm/completion_L_t0.1_55.v,llm,L,0.1,55,0,0,0,0.0,0,0.0,
completions_llm/completion_L_t0.1_56.v,llm,L,0.1,56,1,1,1,0.0,7,0.6940943950005889,16.416768
